Date,1d Returns,1d Returns after Filing,1w Returns,1w Returns after Filing,1m Returns,1m Returns after Filing,1q Returns,1q Returns after Filing,Count,Link
2022-02-10,-0.7492030936959604,,-5.215578338422356,,-17.515968084144408,,-20.05716312403839,,,
2022-02-11,-2.9996026818171817,,-4.796240550608055,,-20.94868100022107,,-22.00926335600597,,,
2022-02-14,-0.8806065977438271,,-4.555302391388483,,-20.785592364099614,,-25.088985765206452,,,
2022-02-15,2.623958163359341,,0.42458722074998345,,-15.512842156985752,,-20.311255289723395,,,
2022-02-16,1.5300973361850767,,-0.5717684710789817,,-10.330735769973288,,-18.398056280624488,,,
2022-02-17,-3.1925466580529194,,-3.0194800985324566,,-10.66789900184525,,-23.790198021306153,,,
2022-02-18,-0.45063378335800097,,-0.471033537284149,,-8.783787554905654,,-22.918325959300578,,,
2022-02-22,-3.765433565412757,,-3.3677809512904555,,-11.1512190319217,,-24.794990740095024,,,
2022-02-23,-0.8338558832403642,,-6.623709200022021,,-10.635833436144837,,-22.918390939088695,,,
2022-02-24,-0.06469876935779606,,-8.090428417524132,,-11.461329381537455,,-22.56933608852093,,,
2022-02-25,2.330097022663069,,-2.8471976829611,,-7.813432411216247,,-18.040442350217766,,,
2022-02-28,-1.4969241251637455,,-3.868299500148642,,-7.006365362930689,,-19.531515701827473,,,
2022-03-01,-4.7088991060249334,,-4.810756562535968,,-15.569874126906658,,-27.040299578382466,,,
2022-03-02,4.04309378654184,,-0.12938921197565012,,-14.333290383185792,,-22.425065642024144,,,
2022-03-03,-3.065608923422558,,-3.1283568071674983,,-16.07476690834002,,-24.966577486181652,,,
2022-03-04,-5.567922657945045,,-10.605083270745386,,-20.165680311590616,,-31.090517573060882,,,
2022-03-07,-6.061317616201867,,-14.747426770448635,,-22.343517722958282,,-34.46856100515726,,,
2022-03-08,0.928931256372123,,-9.70351877361666,,-20.725691810138347,,-32.57296298417109,,,
2022-03-09,5.174128445126325,,-8.721921186516912,,-14.516780514322337,,-33.111846461239345,,,
2022-03-10,-1.0170390393226647,,-6.79288938202477,,-17.488179654630276,,-29.223753537419526,,,
2022-03-11,-0.8124106320159252,,-2.099065546715695,,-17.540727031668002,,-28.921236620255907,,,
2022-03-14,-1.6381575140219873,,2.5106596085796573,,-16.38337322873057,,-30.33612336285062,,,
2022-03-15,3.183921987068028,,4.800989886898899,,-12.954557151355006,,-27.847241439703442,,,
2022-03-16,4.082603952069741,,3.713337922967397,,-11.717336614260777,,-20.503987686592872,,,
2022-03-17,-0.4332861562796442,,4.32498824575982,,-13.424541950511394,,-19.207994591566045,,,
2022-03-18,2.656876357617244,-2.699672001983877,7.973966174559788,-2.6104216617589606,-8.19336956218214,-9.348494919417059,-18.196761269096662,-25.92590550148472,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522079473/d333615d8k.htm
2022-03-21,-2.699672001983877,,6.8087182845221195,,-10.267482421209028,,-22.236089312508867,,,
2022-03-22,2.1784063152715527,,5.767879381993879,,-4.725235634639269,,-21.7009199443978,,,
2022-03-23,-1.750466730749245,,-0.15963869481319115,,-5.605877745804944,,-23.768072046908706,,,
2022-03-24,1.30197214884904,,1.5803887647030779,,-4.314985537087479,,-22.34284715012873,,,
2022-03-25,-1.5783457459726757,,-2.610421661758966,,-7.969622967574342,,-23.72881001370608,,,
2022-03-28,1.3058318242415545,,1.3987562793088326,,-5.3510378679435755,,-23.929126551320845,,,
2022-03-29,4.613300539719978,,3.815071574626172,,3.908342210363047,,-21.098410695136437,,,
2022-03-30,-2.2481495695303666,,3.289196511302128,,-2.3747530320045174,,-26.074859935931027,,,
2022-03-31,-3.272905874523957,,-1.37542615248063,,-2.5835273980703177,,-33.46516456257187,,,
2022-04-01,-1.783265569812642,,-1.5807684671603095,,1.3207385453577247,,-31.526936555746932,,,
2022-04-04,0.5121118999605878,,-2.35187219922941,,8.410732959291556,,-31.318589481302507,,,
2022-04-05,-4.075976689897054,-4.635431487718798,-10.46261575704126,-3.3316948203721117,3.0348141608393275,-0.6035707399377838,-33.483225730868085,-22.283913022560384,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522096284/d345200d8k.htm
2022-04-06,-4.635431487718799,,-12.649285139398847,,-6.575212559825627,,-35.320126675750586,,,
2022-04-07,-1.9746746533588988,,-11.476899819149144,,-7.479074222662918,,-36.99966922772213,,,
2022-04-08,1.627062478481034,,-8.403158738058181,,-5.2035646349185445,,-35.523509597492975,,,
2022-04-11,2.4904766568909276,,-6.600271910059496,,-1.2245846520577475,,-34.70940465698803,,,
2022-04-12,-0.7190604402039114,,-3.331694820372111,,-4.9608131547679175,,-34.468074347759995,,,
2022-04-13,0.44954388772513454,,1.8227976614032748,,-8.278207812132576,,-31.586996178785785,,,
2022-04-14,-0.22378522149513191,,3.6415160356367826,,-8.085213582819861,,-28.64510250969915,,,
2022-04-18,1.245955209551508,,3.2528544512047786,,-9.34849491941706,,-25.654169851384843,,,
2022-04-19,3.5687939476530595,,4.339192830213512,,-3.508372028027018,,-21.02101982383948,,,
2022-04-20,-0.8555009548395054,,4.1958008233536015,,-6.373426026870488,,-20.744668168255963,,,
2022-04-21,-2.42091535793868,,1.2182880516973915,,-7.012327870981128,,-21.560694923383984,,,
2022-04-22,-2.137074190272803,,-0.7226538290682871,,-10.169116496466913,,-23.89685671110371,,,
2022-04-25,-0.05018392695189666,,-1.9935910578594562,,-8.774340851010976,,-22.60447396751045,,,
2022-04-26,-4.470115290894327,1.629853176157849,-9.600753372407967,4.994727393502943,-13.975567407268185,-7.439547767012823,-24.28343641197912,-8.859105822384988,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000146785822000077/gm-20220426.htm
2022-04-27,1.6298531761578472,,-7.334625213924905,,-16.428882284980773,,-26.68310512744043,,,
2022-04-28,0.2328153808793143,,-4.814526215292803,,-14.307827665508366,,-28.33363379389986,,,
2022-04-29,-2.167760152596032,1.424426138391802,-4.844372634027049,4.405191607757869,-13.328760336810108,1.7409709397752962,-29.140193114424505,-8.520172154407605,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522133649/d357538d8k.htm
2022-05-02,1.4244261383917989,,-3.4404936535454067,,-10.49813663077529,,-27.603086267184317,,,
2022-05-03,3.8751603283605274,,4.994727393502951,,-7.5034816060921,,-22.12906658827829,,,
2022-05-04,3.0796138366995907,,6.492488342498537,,-0.6035707399377865,,-18.812861281251003,,,
2022-05-05,-2.963311638790078,,3.09675892903325,,1.1392436498424807,,-19.227655255197007,,,
2022-05-06,-0.9261411048306134,,4.4051916077578746,,2.221085405170764,,-21.963707793509137,,,
2022-05-09,-3.3350372841281506,,-0.4941478265149235,,-2.7700184529187544,,-23.99682912625366,,,
2022-05-10,1.1500331283186283,,-3.104647809996297,,-4.041661475755898,,-20.745445747822387,,,
2022-05-11,-3.6950901943095693,,-9.47290345856333,,-6.918093466316321,,-22.995869557324898,,,
2022-05-12,-4.588136366862738,,-10.988728735633957,,-11.586276759694458,,-28.40748179592213,,,
2022-05-13,7.452179417826388,,-3.4613651192523243,,-4.784449142462077,,-24.23160902164434,,,
2022-05-16,-2.9050074363363154,,-3.0318972614327033,,-8.688172447746156,,-24.0065603975918,,,
2022-05-17,2.6954382441005897,,-1.550385121444109,,-9.458169879934719,,-21.60492949134166,,,
2022-05-18,-5.958013494091485,,-3.8637035993154822,,-14.11794251446099,,-23.391059615609155,,,
2022-05-19,0.8093803269447308,,1.574794769175658,,-11.27486973178332,,-22.12160837310323,,,
2022-05-20,-1.9933587852288603,,-7.354094432122138,,-11.144573524832946,,-23.624590184150087,,,
2022-05-23,1.6949126655562363,,-2.9649518808181563,,-9.593181955944575,,-24.098668358549812,,,
2022-05-24,-2.194441506269118,,-7.585310145868895,,-7.439547767012822,,-24.63613886491478,,,
2022-05-25,2.1868728182658392,,0.4186375632362127,,-6.932236299320305,,-19.182408213825962,,,
2022-05-26,4.002230438182353,,3.599112009902483,,-3.432274450400863,,-19.214149651787316,,,
2022-05-27,3.0732267394607993,,8.954807856368907,,1.7409709397752993,,-14.097997853998812,,,
2022-05-31,0.28519496399541655,,7.444451858420331,,0.5981842342355881,,-8.773593936678548,,,
2022-06-01,-1.0599873039150776,,8.690708326944296,,-4.181273040876443,,-3.9166662222638093,,,
2022-06-02,1.567805345989992,,8.032239384622319,,-5.586590344599351,,-3.3084644744540204,,,
2022-06-03,-3.241557800522865,,0.5077597483854834,,-5.857314431502781,,-11.045401662553378,,,
2022-06-06,0.5849594357478116,,-1.9185752006843138,,-4.421425442818238,,-9.605708108187915,,,
2022-06-07,1.4274074938408488,,-0.8014628254120582,,0.28749566465178233,,-7.564457032893401,,,
2022-06-08,-1.7722160344802895,,-1.5155525680807358,,-2.609834580148518,,-7.690438529526078,,,
2022-06-09,-2.7593370328332756,,-5.711333157076936,,-1.6635364591887414,,-13.007348599113133,,,
2022-06-10,-4.474773773440877,,-6.913071086839373,,-1.5466990334176312,,-20.159638694813196,,,
2022-06-13,-7.797765037252691,,-14.67091163769496,,-15.519494925452182,,-26.065052582472493,,,
2022-06-14,2.850078695448355,,-13.474043457071849,,-10.512104015546042,,-25.925905501484724,,,
2022-06-15,2.9518029683907043,-8.074904496597355,-9.3127945064301,-3.481577814511546,-10.288710063744343,-3.832666513755767,-21.6234750819279,23.306027815471946,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522174774/d333832d8k.htm
2022-06-16,-8.074904496597357,,-14.270123510491628,,-12.308116815401204,,-29.488335176335866,,,
2022-06-17,1.464028811907081,,-8.940297743526859,,-11.738652363937375,,-27.18135798531156,,,
2022-06-21,2.38394381721867,,1.1152435036549946,,-7.796606989111943,,-26.40360701050056,,,
2022-06-22,0.5821073283902578,,-1.1144726030138052,,-8.805550555293685,,-24.7880930801433,,,
2022-06-23,0.48735993254365173,,-3.4815778145115495,,-6.305023903240192,,-25.39574646619617,,,
2022-06-24,5.547137351454534,,10.821132222596841,,-3.2240028637194773,,-24.729787186616882,,,
2022-06-27,-0.5456629181131878,,8.626104925266631,,-7.455901665991527,,-23.41885003299987,,,
2022-06-28,-1.848100438597522,,4.136040699948618,,-11.874505805078762,,-22.290797549370655,,,
2022-06-29,-1.588713540497333,,1.8885167977429118,,-13.521200644668774,,-22.13686774177773,,,
2022-06-30,-5.0523209464471535,,-3.7284072479488617,,-17.01071121399309,,-26.447434522954005,,,
2022-07-01,1.3539050669875596,0.5591778177902251,-7.553135809375777,-4.100647328241344,-17.185485414981972,14.228024240376696,-22.283913022560387,8.07469877089696,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000146785822000088/gm-20220701.htm
2022-07-05,0.559177817790224,,-6.526141266340069,,-13.932476497706448,,-18.050635245512957,,,
2022-07-06,-3.39820509753731,,-8.002366021638686,,-17.34075054787404,,-19.240709496188124,,,
2022-07-07,4.445161036942014,,-2.361730635015291,,-14.881403029607021,,-17.00127017165474,,,
2022-07-08,-1.0716534515959442,,1.731739463348081,,-14.274335438975005,,-19.885950623258807,,,
2022-07-11,-4.456820084347168,,-4.100647328241347,,-15.7708067528454,,-22.90210923353192,,,
2022-07-12,2.1379984393350204,,-2.594987885944444,,-9.940006967160587,,-21.606172193442763,,,
2022-07-13,0.602594029655501,,1.439076779661308,,-1.734823227907778,,-20.95688886613447,,,
2022-07-14,-0.40983219848191865,,-3.2761826606368616,,-4.849412193871327,,-22.24956853749872,,,
2022-07-15,4.051909687032307,,1.7332064824930882,,-3.832666513755767,,-21.886887311317327,,,
2022-07-18,-0.7605688510785913,,5.66892947451878,,3.819217353222548,,-21.812093024289137,,,
2022-07-19,5.456775311320272,,9.102437126773854,,7.904643700990932,,-15.499878193715254,,,
2022-07-20,1.0465077769301612,,9.58385683735774,,6.495091050256607,,-12.751002030621795,,,
2022-07-21,1.0644562193938834,,11.20608736962736,,7.0057960894511995,,-11.778001382035953,,,
2022-07-22,-1.3094324605395946,,5.476121575874604,,5.092448972376862,,-8.859105822384993,,,
2022-07-25,-0.43265561277117115,,5.82464248323602,,-0.8615835360150537,,-10.708748318142124,,,
2022-07-26,-3.4182889827126584,4.019187850104303,-3.081380891356489,8.368320355363506,-3.725084590806438,15.656860802021274,-13.961292681057536,1.100120549572609,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000146785822000091/gm-20220726.htm
2022-07-27,4.019187850104311,,-0.23013888327201304,,2.030002026979738,,-8.520172154407602,,,
2022-07-28,3.0565133077756323,,1.736400753699785,,6.846040123789976,,-7.048110058828083,,,
2022-07-29,1.4549386233224437,,4.586087116150561,,14.168756424157515,,-9.213826875522269,,,
2022-08-01,1.406520377925058,,6.517967709820005,,14.228024240376701,,-10.687384514594989,,,
2022-08-02,-1.7405417600205642,3.2659757784731105,8.368320355363501,1.3562011318172815,11.615707499320704,8.55061522242188,-9.561946519399223,5.027515133777861,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522210038/d380927d8k.htm
2022-08-03,3.265975778473118,,7.5836158334277926,,19.315639618908918,,-5.735236879570749,,,
2022-08-04,-2.894676316243283,,1.3710002721945225,,10.930785980890123,,-5.305810113564924,,,
2022-08-05,-0.46921057436776215,,-0.5515569880979565,,11.606319983137015,,-6.821706509368209,,,
2022-08-08,4.159727183670681,,2.148487635273,,21.6715191150185,,0.778097908054276,,,
2022-08-09,-2.5026640821676605,,1.3562011318172917,,16.143346766637023,,2.9808630788473733,,,
2022-08-10,3.631902681582222,,1.7153606760086149,,19.6406129019435,,-0.6804437241414885,,,
2022-08-11,1.343874450958027,,6.155134971324294,,21.747392547172794,,3.6657851860457003,,,
2022-08-12,2.6520878185148256,,9.48417369486223,,20.109511387325576,,3.622025151682595,,,
2022-08-15,-0.20260526581963312,,4.898847134122097,,20.78481487124826,,9.963735682762408,,,
2022-08-16,-1.0406168442212316,-1.5132096937417623,6.4718857025344745,-1.1028474071353513,13.343033095386048,4.4184122416527725,7.945742919745902,-2.162360636044706,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522221821/d306767d8k.htm
2022-08-17,-1.5132096937417572,,1.1857739688207358,,10.471819152656936,,8.47458514666435,,,
2022-08-18,0.8333346742854131,,0.6760306545419592,,10.219184166148153,,7.555568524053569,,,
2022-08-19,2.5309783200632374,-2.8967292265677127,0.5572525192133693,-1.183884785318315,14.50821556655708,4.494960554197498,12.752054529177581,0.8089845318990124,1.0,https://www.sec.gov/Archives/edgar/data/0001467858/000119312522224666/d372983d8k.htm
2022-08-22,-2.896729226567718,,-2.15738451275137,,11.674388127681734,,7.142854842804014,,,
2022-08-23,0.02595666229179283,,-1.1028474071353545,,15.656860802021267,,3.0465068876636137,,,
2022-08-24,1.7894131911358802,,2.2135364285725823,,13.177618820976278,,1.7630261445571893,,,
2022-08-25,2.904456041750292,,4.3130072040378,,13.010628121011703,,4.420885399162877,,,
2022-08-26,-2.8720076401247296,,-1.183884785318312,,8.190843872819187,,2.50848653532294,,,
2022-08-29,0.7137456807867704,,2.490276770550426,,7.451720995732014,,1.6465169043693884,,,
2022-08-30,-0.7356555620426253,,1.709900853453128,,8.550615222421886,,4.279013133682952,,,
2022-08-31,-2.3511470466624385,,-2.427425004526096,,2.6460359662649813,,1.2350760663649485,,,
2022-09-01,0.9160018369247291,,-4.312849644900185,,6.6741468043463925,,0.7246401609434683,,,
2022-09-02,-0.23339705278389022,,-1.7133814394424185,,6.9268847396632305,,2.302574447424033,,,
2022-09-06,0.6238548613473949,,-1.801105956315574,,3.2970767276228496,,5.861880092442151,,,
2022-09-07,3.616630894099826,,2.504465384274157,,9.78038498145224,,14.828844574296118,,,
2022-09-08,0.9723259451445143,,5.99319886081624,,6.963015518392712,,25.751133114557724,,,
2022-09-09,1.9506238004112664,,7.079873813504189,,7.603406863532669,,24.651401605637126,,,
2022-09-12,1.8406348982383358,,9.305940182809525,,6.752814337002833,,23.306027815471953,,,
2022-09-13,-3.61475403602054,,4.70161319461746,,3.102854484586648,,29.288762277061032,,,
2022-09-14,0.22207161184404356,,1.2715090706936438,,4.4184122416527805,,27.706220059119936,,,
